table_name,column_name,korean_name,description,data_type,data_length,nullable,is_pk,column_comment,table_comment,code_values
EBA_DEMO_TREE_POPULATION,CREATED_BY,생성자,생성자,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_POPULATION,UPDATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_POPULATION,UPDATED_BY,,,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_PROJECTS,PROJ_ID,,,NUMBER,22,N,Y,,,
EBA_DEMO_TREE_PROJECTS,PROJECT_NAME,,,VARCHAR2(4000),4000,N,N,,,
EBA_DEMO_TREE_PROJECTS,START_DATE,시작일자,시작일자 (날짜),DATE,7,Y,N,,,
EBA_DEMO_TREE_PROJECTS,ESTIMATED_COMPLETION,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_PROJECTS,COMPLETION_DATE,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_PROJECTS,STATUS,상태,상태,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_PROJECTS,DESCRIPTION,상세설명,상세설명,CLOB,4000,Y,N,,,
EBA_DEMO_TREE_PROJECTS,ROW_VERSION_NUMBER,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_PROJECTS,CREATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_PROJECTS,CREATED_BY,생성자,생성자,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_PROJECTS,UPDATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_PROJECTS,UPDATED_BY,,,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,ID,,,NUMBER,22,N,Y,,,
EBA_DEMO_TREE_PROJ_FILES,ROW_VERSION_NUMBER,,,NUMBER,22,N,N,,,
EBA_DEMO_TREE_PROJ_FILES,PROJECT_ID,,,NUMBER,22,N,N,,,
EBA_DEMO_TREE_PROJ_FILES,FILE_NAME,파일명,파일명,VARCHAR2(512),512,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,FILE_MIMETYPE,,,VARCHAR2(512),512,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,FILE_CHARSET,,,VARCHAR2(512),512,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,FILE_LASTUPD,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,FILE_BLOB,,,BLOB,4000,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,FILE_COMMENTS,,,VARCHAR2(4000),4000,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,TAGS,,,VARCHAR2(4000),4000,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,CREATED,,,TIMESTAMP(6) WITH TIME ZONE,13,N,N,,,
EBA_DEMO_TREE_PROJ_FILES,CREATED_BY,생성자,생성자,VARCHAR2(255),255,N,N,,,
EBA_DEMO_TREE_PROJ_FILES,UPDATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_PROJ_FILES,UPDATED_BY,,,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_STOCKS,ID,,,NUMBER,22,N,Y,,,
EBA_DEMO_TREE_STOCKS,ROW_VERSION_NUMBER,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_STOCKS,STOCK_CODE,,,VARCHAR2(4),4,Y,N,,,
EBA_DEMO_TREE_STOCKS,STOCK_NAME,,,VARCHAR2(130),130,Y,N,,,
EBA_DEMO_TREE_STOCKS,PRICING_DATE,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_STOCKS,OPENING_VAL,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_STOCKS,HIGH,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_STOCKS,LOW,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_STOCKS,CLOSING_VAL,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_STOCKS,CREATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_STOCKS,CREATED_BY,생성자,생성자,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_STOCKS,UPDATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_STOCKS,UPDATED_BY,,,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_ID,,,NUMBER,22,N,Y,,,
EBA_DEMO_TREE_SUBTASK,PROJ_ID,,,NUMBER,22,N,Y,,,
EBA_DEMO_TREE_SUBTASK,TASK_ID,,,NUMBER,22,N,Y,,,
EBA_DEMO_TREE_SUBTASK,SUB_NAME,,,VARCHAR2(4000),4000,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_START,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_EST_COMP,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_COMP,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_PRIORITY,,,VARCHAR2(400),400,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_STATUS,,,VARCHAR2(400),400,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_ASSIGN,,,VARCHAR2(400),400,Y,N,,,
EBA_DEMO_TREE_SUBTASK,SUB_DESC,,,CLOB,4000,Y,N,,,
EBA_DEMO_TREE_SUBTASK,ROW_VERSION_NUMBER,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_SUBTASK,CREATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_SUBTASK,CREATED_BY,생성자,생성자,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_SUBTASK,UPDATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_SUBTASK,UPDATED_BY,,,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_ID,,,NUMBER,22,N,Y,,,
EBA_DEMO_TREE_TASK,PROJ_ID,,,NUMBER,22,N,N,,,
EBA_DEMO_TREE_TASK,TASK_NAME,,,VARCHAR2(4000),4000,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_START,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_EST_COMP,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_COMP,,,DATE,7,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_PRIORITY,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_STATUS,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_ASSIGN,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_TASK,TASK_DESC,,,CLOB,4000,Y,N,,,
EBA_DEMO_TREE_TASK,ROW_VERSION_NUMBER,,,NUMBER,22,Y,N,,,
EBA_DEMO_TREE_TASK,CREATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_TASK,CREATED_BY,생성자,생성자,VARCHAR2(255),255,Y,N,,,
EBA_DEMO_TREE_TASK,UPDATED,,,TIMESTAMP(6) WITH TIME ZONE,13,Y,N,,,
EBA_DEMO_TREE_TASK,UPDATED_BY,,,VARCHAR2(255),255,Y,N,,,
EBA_GRAPHVIZ_COUNTRIES,COUNTRY_ID,,,CHAR(2),2,N,Y,,,
EBA_GRAPHVIZ_COUNTRIES,COUNTRY_NAME,,,VARCHAR2(40),40,Y,N,,,
EBA_GRAPHVIZ_COUNTRIES,REGION_ID,,,NUMBER,22,Y,N,,,
EBA_GRAPHVIZ_DEPARTMENTS,DEPARTMENT_ID,,,"NUMBER(4,0)",22,N,Y,,,
EBA_GRAPHVIZ_DEPARTMENTS,DEPARTMENT_NAME,부서명,부서명,VARCHAR2(30),30,N,N,,,
EBA_GRAPHVIZ_DEPARTMENTS,MANAGER_ID,,,"NUMBER(6,0)",22,Y,N,,,
EBA_GRAPHVIZ_DEPARTMENTS,LOCATION_ID,로케이션,로케이션,"NUMBER(4,0)",22,Y,N,,,
EBA_GRAPHVIZ_EMPLOYEES,EMPLOYEE_ID,,,"NUMBER(6,0)",22,N,Y,,,
EBA_GRAPHVIZ_EMPLOYEES,FIRST_NAME,,,VARCHAR2(20),20,Y,N,,,
EBA_GRAPHVIZ_EMPLOYEES,LAST_NAME,,,VARCHAR2(25),25,N,N,,,
EBA_GRAPHVIZ_EMPLOYEES,EMAIL,,,VARCHAR2(25),25,N,N,,,
EBA_GRAPHVIZ_EMPLOYEES,PHONE_NUMBER,,,VARCHAR2(20),20,Y,N,,,
EBA_GRAPHVIZ_EMPLOYEES,HIRE_DATE,,,DATE,7,N,N,,,
EBA_GRAPHVIZ_EMPLOYEES,JOB_ID,,,VARCHAR2(10),10,N,N,,,
EBA_GRAPHVIZ_EMPLOYEES,SALARY,,,"NUMBER(8,2)",22,Y,N,,,
EBA_GRAPHVIZ_EMPLOYEES,COMMISSION_PCT,,,"NUMBER(2,2)",22,Y,N,,,
EBA_GRAPHVIZ_EMPLOYEES,MANAGER_ID,,,"NUMBER(6,0)",22,Y,N,,,
EBA_GRAPHVIZ_EMPLOYEES,DEPARTMENT_ID,,,"NUMBER(4,0)",22,Y,N,,,
EBA_GRAPHVIZ_GRAPH_ACTION,ID,,,"NUMBER(10,0)",22,N,Y,,,
EBA_GRAPHVIZ_GRAPH_ACTION,ACTION,,,CLOB,4000,Y,N,,,
EBA_GRAPHVIZ_GRAPH_ACTION,USER_ID,사용자ID,사용자ID,VARCHAR2(50),50,N,N,,,
EBA_GRAPHVIZ_JOBS,JOB_ID,,,VARCHAR2(10),10,N,Y,,,
EBA_GRAPHVIZ_JOBS,JOB_TITLE,,,VARCHAR2(35),35,N,N,,,
EBA_GRAPHVIZ_JOBS,MIN_SALARY,,,"NUMBER(6,0)",22,Y,N,,,
EBA_GRAPHVIZ_JOBS,MAX_SALARY,,,"NUMBER(6,0)",22,Y,N,,,
EBA_GRAPHVIZ_JOB_HISTORY,EMPLOYEE_ID,,,"NUMBER(6,0)",22,N,N,,,
EBA_GRAPHVIZ_JOB_HISTORY,START_DATE,시작일자,시작일자 (날짜),DATE,7,N,N,,,
EBA_GRAPHVIZ_JOB_HISTORY,END_DATE,완료일자,완료일자 (날짜),DATE,7,N,N,,,
EBA_GRAPHVIZ_JOB_HISTORY,JOB_ID,,,VARCHAR2(10),10,N,N,,,
EBA_GRAPHVIZ_JOB_HISTORY,DEPARTMENT_ID,,,"NUMBER(4,0)",22,Y,N,,,
EBA_GRAPHVIZ_LOCATIONS,LOCATION_ID,로케이션,로케이션,"NUMBER(4,0)",22,N,Y,,,
EBA_GRAPHVIZ_LOCATIONS,STREET_ADDRESS,,,VARCHAR2(40),40,Y,N,,,
EBA_GRAPHVIZ_LOCATIONS,POSTAL_CODE,,,VARCHAR2(12),12,Y,N,,,
EBA_GRAPHVIZ_LOCATIONS,CITY,,,VARCHAR2(30),30,N,N,,,
EBA_GRAPHVIZ_LOCATIONS,STATE_PROVINCE,,,VARCHAR2(25),25,Y,N,,,
EBA_GRAPHVIZ_LOCATIONS,COUNTRY_ID,,,CHAR(2),2,Y,N,,,
EBA_GRAPHVIZ_REGIONS,REGION_ID,,,NUMBER,22,N,Y,,,
EBA_GRAPHVIZ_REGIONS,REGION_NAME,,,VARCHAR2(25),25,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,EMPNO,사번,사번,NUMBER,22,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,ENAME,,,VARCHAR2(4000),4000,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,JOB,,,VARCHAR2(4000),4000,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,MGR,,,NUMBER,22,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,HIREDATE,,,DATE,7,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,SAL,,,NUMBER,22,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,DEPTNO,,,NUMBER,22,Y,N,,,
EBA_RESTDEMO_SAMPLE_EMP,RN,,,NUMBER,22,Y,N,,,
EBA_RESTDEMO_SAMPLE_GITHUB,NAME,Name,Name,VARCHAR2(255),255,Y,N,,,
EBA_RESTDEMO_SAMPLE_GITHUB,LANGUAGE,언어,언어,VARCHAR2(50),50,Y,N,,,"{""C"": ""C"", ""E"": ""E"", ""K"": ""K""}"
EBA_RESTDEMO_SAMPLE_GITHUB,DESCRIPTION,상세설명,상세설명,VARCHAR2(4000),4000,Y,N,,,
EBA_RESTDEMO_SAMPLE_GITHUB,UPDATED_ON,,,TIMESTAMP(6),11,Y,N,,,
EBA_RESTDEMO_SAMPLE_GITHUB,CREATED_ON,,,TIMESTAMP(6),11,Y,N,,,
EBA_RESTDEMO_SAMPLE_GITHUB,ISSUES_CNT,,,NUMBER,22,Y,N,,,
EBA_RESTDEMO_SAMPLE_LANG,NAME,Name,Name,VARCHAR2(50),50,N,Y,,,
EBA_RESTDEMO_SAMPLE_LANG,CREATED_BY,생성자,생성자,VARCHAR2(50),50,N,N,,,
EBA_RESTDEMO_SAMPLE_URLS,NAME,Name,Name,VARCHAR2(255),255,N,Y,,,
EBA_RESTDEMO_SAMPLE_URLS,URL,,,VARCHAR2(500),500,N,N,,,
EBA_RESTDEMO_SAMPLE_URLS,HTTPS_HOST,,,VARCHAR2(500),500,Y,N,,,
EBA_RESTDEMO_SAMPLE_URLS,LAST_STATUS,,,VARCHAR2(500),500,Y,N,,,
EMP,EMPNO,사번,사번,"NUMBER(4,0)",22,N,Y,,,
EMP,ENAME,,,VARCHAR2(10),10,Y,N,,,
EMP,JOB,,,VARCHAR2(9),9,Y,N,,,
EMP,MGR,,,"NUMBER(4,0)",22,Y,N,,,
EMP,HIREDATE,,,DATE,7,Y,N,,,
EMP,SAL,,,"NUMBER(7,2)",22,Y,N,,,
EMP,COMM,,,"NUMBER(7,2)",22,Y,N,,,
EMP,DEPTNO,,,"NUMBER(2,0)",22,Y,N,,,
ERP_WIP_INVENTORY,ID,,,NUMBER,22,N,Y,,,
ERP_WIP_INVENTORY,STORAGE_LOCATION,,,VARCHAR2(50),50,Y,N,,,
ERP_WIP_INVENTORY,STORAGE_LOCATION_DESC_,,,VARCHAR2(50),50,Y,N,,,
ERP_WIP_INVENTORY,ITEM_ACCT,,,NUMBER,22,Y,N,,,
ERP_WIP_INVENTORY,ITEM_ACCT_DESC_,,,VARCHAR2(50),50,Y,N,,,
ERP_WIP_INVENTORY,ITEM,품목,품목,VARCHAR2(50),50,Y,N,,,
ERP_WIP_INVENTORY,ITEM_DESC_,,,VARCHAR2(255),255,Y,N,,,
ERP_WIP_INVENTORY,CUSTOMER_ITEM_,,,VARCHAR2(4000),4000,Y,N,,,
ERP_WIP_INVENTORY,UNIT,단위.,단위,VARCHAR2(50),50,Y,N,,,
ERP_WIP_INVENTORY,SPECIFICATION,규격,규격,VARCHAR2(255),255,Y,N,,,
ERP_WIP_INVENTORY,GOOD_QUANTITY,,,NUMBER,22,Y,N,,,
ERP_WIP_INVENTORY,BAD_QUANTITY,,,NUMBER,22,Y,N,,,
ERP_WIP_INVENTORY,INSPECTION_QUANTITY,,,NUMBER,22,Y,N,,,
ERP_WIP_INVENTORY,STOCK_ON_TRANSFER_QUANTITY,,,NUMBER,22,Y,N,,,
ESD_ALL_USER_INFO,UserID,,,VARCHAR2(384),384,N,N,,,
ESD_ALL_USER_INFO,UserName,,,VARCHAR2(480),480,N,N,,,
ESD_ALL_USER_INFO,cardid,,,VARCHAR2(384),384,N,N,,,
ESD_ALL_USER_INFO,deptid,,,VARCHAR2(96),96,N,N,,,
ESD_ALL_USER_INFO,sex,,,VARCHAR2(36),36,Y,N,,,
ESD_ALL_USER_INFO,usertype,,,VARCHAR2(60),60,Y,N,,,
ESD_ALL_USER_INFO,birthday,생일,생일,DATE,7,Y,N,,,
ESD_ALL_USER_INFO,password,비밀번호,비밀번호,VARCHAR2(36),36,Y,N,,,
ESD_ALL_USER_INFO,EndDate,,,DATE,7,Y,N,,,
ESD_ALL_USER_INFO,dept_name,부서이름,부서이름,VARCHAR2(300),300,Y,N,,,
ESD_ALL_USER_INFO,usertype_name,,,VARCHAR2(300),300,Y,N,,,
ESD_ALL_USER_INFO,cardstatus,,,"NUMBER(10,0)",22,Y,N,,,
ESD_ALL_USER_INFO,CardFactory,,,VARCHAR2(480),480,Y,N,,,
ESD_ALL_USER_INFO,Endcard,,,"NUMBER(10,0)",22,Y,N,,,
ESD_ALL_USER_INFO,UserTypeFlag,,,"NUMBER(10,0)",22,N,N,,,
ESD_ALL_USER_INFO,realcheck,,,CHAR(6),6,Y,N,,,
ESD_CARDUSER,CARDID,,,VARCHAR2(384),384,N,Y,,,
ESD_CARDUSER,USERID,,,VARCHAR2(384),384,N,N,,,
ESD_CARDUSER,USERNAME,,,VARCHAR2(480),480,N,N,,,
ESD_CARDUSER,DEPTID,,,VARCHAR2(96),96,N,N,,,
ESD_CARDUSER,SEX,,,VARCHAR2(36),36,Y,N,,,
ESD_CARDUSER,IMGPATH,,,VARCHAR2(600),600,Y,N,,,
ESD_CARDUSER,USERTYPE,,,VARCHAR2(60),60,Y,N,,,
ESD_CARDUSER,IDNO,,,VARCHAR2(108),108,Y,N,,,
ESD_CARDUSER,BIRTHDAY,생일,생일,DATE,7,Y,N,,,
ESD_CARDUSER,HOMEADDR,,,VARCHAR2(1200),1200,Y,N,,,
ESD_CARDUSER,POSTCODE,,,VARCHAR2(300),300,Y,N,,,
ESD_CARDUSER,HOMETEL,,,VARCHAR2(180),180,Y,N,,,
ESD_CARDUSER,STSCHOOLDATE,,,DATE,7,Y,N,,,
ESD_CARDUSER,PASSWORD,비밀번호,비밀번호,VARCHAR2(36),36,Y,N,,,
ESD_CARDUSER,ATTENDID,,,VARCHAR2(36),36,Y,N,,,
ESD_CARDUSER,ENDDATE,,,DATE,7,Y,N,,,
ESD_CARDUSER,LYYNAME,,,VARCHAR2(300),300,Y,N,,,
ESD_CARDUSER,LYRQ,,,DATE,7,Y,N,,,
ESD_CARDUSER,LASTEDITNAME,,,VARCHAR2(300),300,Y,N,,,
ESD_CARDUSER,LASTEDITRQ,,,DATE,7,Y,N,,,
ESD_CARDUSER,ISSINGLE,,,CHAR(6),6,Y,N,,,
ESD_CARDUSER,REALCHECK,,,CHAR(6),6,Y,N,,,
ESD_CARDUSER,USE_FLAG,사용구분,사용구분,CHAR(1),1,Y,N,,,"{""N"": ""미사용"", ""Y"": ""사용""}"
ESD_CARDUSER,USER_PHOTO,,,BLOB,4000,Y,N,,,
ESD_DOORRECORDINFO,ID,,,NUMBER,22,N,N,,,
ESD_DOORRECORDINFO,CARDID,,,VARCHAR2(50),50,Y,N,,,
ESD_DOORRECORDINFO,DT,,,DATE,7,Y,N,,,
ESD_DOORRECORDINFO,EQUNO,,,VARCHAR2(60),60,Y,N,,,
ESD_DOORRECORDINFO,DOORID,,,NUMBER,22,Y,N,,,
ESD_DOORRECORDINFO,ERRCODE,,,NUMBER,22,Y,N,,,
ESD_DOORRECORDINFO,CHECKFLAG,,,VARCHAR2(30),30,Y,N,,,
ESD_DOORRECORDINFO,RESULTFLAG,,,VARCHAR2(30),30,Y,N,,,
ESD_DOORRECORDINFO,OPERDT,,,DATE,7,Y,N,,,
ESD_DOORRECORDINFO,OPERNAME,,,VARCHAR2(300),300,Y,N,,,
ESD_DOORRECORDINFO,RESISTORLHAND,,,VARCHAR2(192),192,Y,N,,,
ESD_DOORRECORDINFO,RESISTORRHAND,,,VARCHAR2(192),192,Y,N,,,
ESD_DOORRECORDINFO,RESISTORLFOOT,,,VARCHAR2(192),192,Y,N,,,
ESD_DOORRECORDINFO,RESISTORRFOOT,,,VARCHAR2(192),192,Y,N,,,
ESD_DOORRECORDINFO,USERNAME,,,VARCHAR2(480),480,Y,N,,,
ESD_DOORRECORDINFO,IOFLAG,,,"NUMBER(10,0)",22,Y,N,,,
ESD_DOORRECORDINFO,DOORPOS,,,VARCHAR2(300),300,Y,N,,,
ESD_DOORRECORDINFO,ACTUAL_DATE,@actual_date,@actual_date (날짜),DATE,7,Y,N,,,
ESD_DOORRECORDINFO,WORK_SHIFT,Work Shift,Work Shift,VARCHAR2(2),2,Y,N,,,
ESD_DOORRECORDINFO,ACTUAL_HOUR,,,VARCHAR2(2),2,Y,N,,,
HTMLDB_PLAN_TABLE,STATEMENT_ID,,,VARCHAR2(30),30,Y,N,,,
HTMLDB_PLAN_TABLE,PLAN_ID,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,TIMESTAMP,,,DATE,7,Y,N,,,
HTMLDB_PLAN_TABLE,REMARKS,설명:,주석,VARCHAR2(4000),4000,Y,N,,,
HTMLDB_PLAN_TABLE,OPERATION,처리,처리,VARCHAR2(30),30,Y,N,,,
HTMLDB_PLAN_TABLE,OPTIONS,,,VARCHAR2(255),255,Y,N,,,
HTMLDB_PLAN_TABLE,OBJECT_NODE,,,VARCHAR2(128),128,Y,N,,,
HTMLDB_PLAN_TABLE,OBJECT_OWNER,,,VARCHAR2(128),128,Y,N,,,
HTMLDB_PLAN_TABLE,OBJECT_NAME,오브젝트이름,오브젝트이름,VARCHAR2(128),128,Y,N,,,
HTMLDB_PLAN_TABLE,OBJECT_ALIAS,,,VARCHAR2(261),261,Y,N,,,
HTMLDB_PLAN_TABLE,OBJECT_INSTANCE,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,OBJECT_TYPE,오브젝트타입,오브젝트타입,VARCHAR2(128),128,Y,N,,,
HTMLDB_PLAN_TABLE,OPTIMIZER,,,VARCHAR2(255),255,Y,N,,,
HTMLDB_PLAN_TABLE,SEARCH_COLUMNS,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,ID,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,PARENT_ID,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,DEPTH,깊이,깊이,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,POSITION,직위,직위,NUMBER,22,Y,N,,,"{""AA"": ""대표이사"", ""BB"": ""팀장"", ""BC"": ""그룹리더"", ""BD"": ""파트리더"", ""BE"": ""쉬프트리더"", ""BR"": ""부장"", ""CA"": ""라인리더"", ""CB"": ""서브리더"", ""CC"": ""작업자"", ""CD"": ""IPQC"", ""CE"": ""자재"", ""CF"": ""프로그램"", ""CG"": ""기술"", ""KO"": ""한국인"", ""PRO"": ""기술""}"
HTMLDB_PLAN_TABLE,COST,원가,원가,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,CARDINALITY,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,BYTES,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,OTHER_TAG,,,VARCHAR2(255),255,Y,N,,,
HTMLDB_PLAN_TABLE,PARTITION_START,,,VARCHAR2(255),255,Y,N,,,
HTMLDB_PLAN_TABLE,PARTITION_STOP,,,VARCHAR2(255),255,Y,N,,,
HTMLDB_PLAN_TABLE,PARTITION_ID,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,OTHER,기타,기타,LONG,,Y,N,,,
HTMLDB_PLAN_TABLE,DISTRIBUTION,물류,물류,VARCHAR2(30),30,Y,N,,,
HTMLDB_PLAN_TABLE,CPU_COST,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,IO_COST,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,TEMP_SPACE,,,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,ACCESS_PREDICATES,,,VARCHAR2(4000),4000,Y,N,,,
HTMLDB_PLAN_TABLE,FILTER_PREDICATES,,,VARCHAR2(4000),4000,Y,N,,,
HTMLDB_PLAN_TABLE,PROJECTION,,,VARCHAR2(4000),4000,Y,N,,,
HTMLDB_PLAN_TABLE,TIME,시간,시간,NUMBER,22,Y,N,,,
HTMLDB_PLAN_TABLE,QBLOCK_NAME,,,VARCHAR2(128),128,Y,N,,,
IB_LINE_MASTER,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(10),10,Y,N,라인코드,SMT¿¿¿¿¿¿¿,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
IB_LINE_MASTER,LINE_DIVISION,라인구분,라인구분,VARCHAR2(20),20,Y,N,라인구분,SMT¿¿¿¿¿¿¿,"{""C"": ""COMMON"", ""D"": ""ASSY"", ""E"": ""PRODUCT"", ""I"": ""INSPECT""}"
IB_LINE_MASTER,MACHINE,설비,설비,VARCHAR2(30),30,N,N,설비,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,N,조직ID,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,LINE_NAME,라인명,라인명,VARCHAR2(100),100,Y,N,라인명,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,MACHINE_NAME,설비명,설비명,VARCHAR2(100),100,N,N,설비명,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,N,N,등록일자,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,N,N,등록자,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,LINE_STATUS,라인상태,라인상태,VARCHAR2(4),4,Y,N,라인상태,SMT¿¿¿¿¿¿¿,"{""N"": ""정상"", ""S"": ""정지""}"
IB_LINE_MASTER,ACTION_DATE,발생일자,발생일자 (날짜),DATE,7,Y,N,발생일자,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,SHOW_TABLE_YN,SHOW TABLE YN,SHOW TABLE YN,VARCHAR2(1),1,Y,N,SHOW TABLE YN,SMT¿¿¿¿¿¿¿,"{""N"": ""N"", ""Y"": ""Y""}"
IB_LINE_MASTER,MACHINE_GROUP,설비그룹,설비그룹,VARCHAR2(10),10,Y,N,설비그룹,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,LINE_SHAFT_TYPE,,,VARCHAR2(1),1,Y,N,,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,LINE_CODE_GROUP,라인코드그룹,라인코드그룹 (코드 값),VARCHAR2(20),20,Y,N,라인코드그룹,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER,LINE_NAME_GROUP,라인명그룹,라인명그룹,VARCHAR2(20),20,Y,N,,SMT¿¿¿¿¿¿¿,
IB_LINE_MASTER_VIEW,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(30),30,N,N,라인코드,,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
