column_name,korean_name,description,business_rule,sample_values,unit,is_code_column,aggregation_functions,is_sensitive
MATELMASK_CODE,메탈마스크,메탈마스크 (코드 값),,,,Y,,N
MATELMASK_JIG,메탈마스크지그코드,메탈마스크지그코드 (코드 값),,,,Y,,N
MATERIAL,원재료,원재료,,,,N,,N
MATERIAL_ARRIVAL_LIST,도착리스트,도착리스트,,,,N,,N
MATERIAL_ARRIVAL_MASTER,자재도착관리,자재도착관리,,,,N,,N
MATERIAL_ARRIVAL_MATRIX_REPORT,자재도착리포트(매트릭스),자재도착리포트(매트릭스),,,,N,,N
MATERIAL_ARRIVAL_REPORT,자재도착정보리포트,자재도착정보리포트,,,,N,,N
MATERIAL_ARRIVAL_TRANSFER_MASTER,자재도착창고이동,자재도착창고이동,,,,N,,N
MATERIAL_BAD_ISSUE_MASTER,자재불량출고,자재불량출고,,,,N,,N
MATERIAL_BAD_REASON,자재불량원인,자재불량원인,,,,N,,N
MATERIAL_BARCODE_ISSUE_LIST,자재바코드출고리스트,자재바코드출고리스트 (코드 값),,,,Y,,N
MATERIAL_BARCODE_ISSUE_MATSER,자재바코드출고관리,자재바코드출고관리 (코드 값),,,,Y,,N
MATERIAL_BARCODE_PRINT_LIST,자재바코드입고리스트,자재바코드입고리스트 (코드 값),,,,Y,,N
MATERIAL_BARCODE_RECEIPT_MASTER,자재바코드입고관리,자재바코드입고관리 (코드 값),,,,Y,,N
MATERIAL_BARCODE_RECEIPT_RETURN,자재바코드입고반품,자재바코드입고반품 (코드 값),,,,Y,,N
MATERIAL_BARCODE_RENTAL_BORROWING_MASTER,자재(대여/차용상환)관리,자재(대여/차용상환)관리 (코드 값),,,,Y,,N
MATERIAL_BARCODE_REPRINT,자재바코드재발행,자재바코드재발행 (코드 값),,,,Y,,N
MATERIAL_BARCODE_SCAN_CHECK,자재바코드스캔실사,자재바코드스캔실사 (코드 값),,,,Y,,N
MATERIAL_BARCODE_STATUS_QUERY,자재 바코드 상태 조회,자재 바코드 상태 조회 (코드 값),,,,Y,,N
MATERIAL_BILL_COLLECTION,미수금관리,수금목록,,,,N,,N
MATERIAL_BILL_COLLECTION_LIST,수금이력,수금이력,,,,N,,N
MATERIAL_BUY_PRICE_ANALYSIS_LIST,자재구매단가목록,자재구매단가목록,,,KRW,N,,N
MATERIAL_BUY_PRICE_ANALYSIS_REPORT,자재구매단가분석,자재구매단가분석,,,KRW,N,,N
MATERIAL_BUY_PRICE_CONFIRM,자재구매단가승인,자재구매단가승인,,,KRW,N,,N
MATERIAL_BUY_PRICE_CONFIRM_MASTER,자재구매단가승인,자재구매단가승인,,,KRW,N,,N
MATERIAL_BUY_PRICE_HISTORY_LIST,자재구매단가이력리스트,자재구매단가이력리스트,,,KRW,N,,N
MATERIAL_BUY_PRICE_HISTORY_REPORT,자재구매단가이력리포트,자재구매단가이력리포트,,,KRW,N,,N
MATERIAL_BUY_PRICE_LIST,자재구매단가리스트,자재구매단가리스트,,,KRW,N,,N
MATERIAL_BUY_PRICE_MASTER,자재구매단가,자재구매단가,,,KRW,N,,N
MATERIAL_BUY_PRICE_REPORT,자재구매단가리포트,자재구매단가리포트,,,KRW,N,,N
MATERIAL_CHANGE,재료변경,재료변경,,,,N,,N
MATERIAL_COLLECT_ANALYSIS_BY_MFS_LIST,자재회수률분석목록,자재회수률분석목록,,,,N,,N
MATERIAL_COLLECT_ANALYSIS_LIST,자재회수률목록,자재회수률목록,,,,N,,N
MATERIAL_COLLECT_ANALYSIS_REPORT,자재회수율분석,자재회수율분석,,,,N,,N
MATERIAL_COLLECT_ANALYSIS_REPORT_LOT,자재회수률분석리포트(LOT별),자재회수률분석리포트(LOT별),,,,N,,N
MATERIAL_COST,평균가단위재료비,평균가단위재료비,,,,N,,N
MATERIAL_COST_AMT,평균가재료비금액,평균가재료비금액 (금액),,,KRW,N,"SUM,AVG",N
MATERIAL_COST_AMT_SUMMARY,자재가공금액합계,자재가공금액합계 (금액),,,KRW,N,"SUM,AVG",N
MATERIAL_COST_ANALYSIS,재료비분석,재료비분석,,,,N,,N
MATERIAL_COST_ANALYSIS_REPORT,재료비분석,재료비분석,,,,N,,N
MATERIAL_COST_ELEMENT,자재원가요소,자재원가요소,,,,N,,N
MATERIAL_COST_LIST,재료비리스트,재료비리스트,,,,N,,N
MATERIAL_COST_LOT,제번별 재료비리스트,제번별 재료비리스트,,,,N,,N
MATERIAL_COST_MASTER,재료비관리,재료비관리,,,,N,,N
MATERIAL_COST_MATRIX,재료비(매트릭스),재료비(매트릭스),,,,N,,N
MATERIAL_COST_MODEL,재료비분석(모델별),재료비분석(모델별),,,,N,,N
MATERIAL_COST_SET_ITEM,모델별 재료비리스트,모델별 재료비리스트,,,,N,,N
MATERIAL_CURRENT_INVENTORY_DETAIL_LIST,자재현재고상세리스트,자재현재고상세리스트,,,,N,,N
MATERIAL_CURRENT_INVENTORY_LIST,자재현재고리스트,자재현재고리스트,,,,N,,N
MATERIAL_CURRENT_INVENTORY_MASTER,자재현재고관리,자재현재고관리,,,,N,,N
MATERIAL_CURRENT_INVENTORY_REPORT,자재현재고리포트트,자재현재고리포트트,,,,N,,N
MATERIAL_CURRENT_INVENTORY_SUMMARY_REPORT,원자재재고합계리포트,원자재재고합계리포트,,,,N,"SUM,AVG",N
MATERIAL_CURRENT_PRICE_LIST,자재지금가리스트,자재지금가리스트,,,KRW,N,,N
MATERIAL_CURRENT_PRICE_MASTER,자재지금가관리,자재지금가관리,,,KRW,N,,N
MATERIAL_DAILY_INVENTORY_REPORT,자재일일재고리포트,자재일일재고리포트,,,,N,,N
MATERIAL_DAILY_ISSUE_REPORT,자재일일출고리포트,자재일일출고리포트,,,,N,,N
MATERIAL_DAILY_RECEIPT_REPORT,자재일일입고리포트,자재일일입고리포트,,,,N,,N
MATERIAL_DAILY_SCRAP_INVENTORY_REPORT,스크랩일일재고리포트,스크랩일일재고리포트,,,,N,,N
MATERIAL_DAPARTURE_LIST,자재도착목록,자재도착목록,,,,N,,N
MATERIAL_DEPARTURE_ARRIVAL,자재출발/도착,자재출발/도착,,,,N,,N
MATERIAL_DEPARTURE_INVOICE_REPORT,자재출발송장,자재출발송장,,,,N,,N
MATERIAL_DEPARTURE_LIST,자재출발리스트,자재출발리스트,,,,N,,N
MATERIAL_DEPARTURE_MASTER,자재출발관리,자재출발관리,,,,N,,N
MATERIAL_DETAIL_COST,자재상세재료비,자재상세재료비,,,,N,,N
MATERIAL_DIRECT_ORDER_HISTORY,원재료직주문이력,원재료직주문이력,,,,N,,N
MATERIAL_DISMANTLING,자재해체,자재해체,,,,N,,N
MATERIAL_DISUSED_INVENTORY_LIST,자재장기불용리스트,자재장기불용리스트,,,,N,,N
MATERIAL_DISUSED_INVENTORY_REPORT,자재장기불용리포트,자재장기불용리포트,,,,N,,N
MATERIAL_EXPLOSION,자재전개,자재전개,,,,N,,N
MATERIAL_FEEDER_PITCH,Material Feeder Pitch,Material Feeder Pitch,,,,N,,N
MATERIAL_FIFO,선입선출,선입선출,,,,N,,N
MATERIAL_FORECAST_ORDER_LIST,자재출고목록,자재출고목록,,,,N,,N
MATERIAL_FORECAST_ORDER_MASTER,자재주문예정관리,자재주문예정관리,,,,N,,N
MATERIAL_FREE_COLLECT_ANALYSIS_BY_MFS_LIST,자재무상외주가공회수율분석리스트(제번),자재무상외주가공회수율분석리스트(제번),,,,N,,N
MATERIAL_FREE_COLLECT_ANALYSIS_LIST,자재무상외주가공회수율분석리스트,자재무상외주가공회수율분석리스트,,,,N,,N
MATERIAL_FREE_COLLECT_ANALYSIS_REPORT,자재무상회수율분석,자재무상회수율분석,,,,N,,N
MATERIAL_FREE_COLLECT_ANALYSIS_REPORT_LOT,자재무상회수율분석(제번),자재무상회수율분석(제번),,,,N,,N
MATERIAL_FREE_DELIVERY_LIST,무료자재지불목록,무료자재지불목록,,,,N,,N
MATERIAL_FREE_DELIVERY_REPORT,자재무상외주가공납품리포트,자재무상외주가공납품리포트,,,,N,,N
MATERIAL_FREE_DELIVEY_LIST,자재위탁가공납품목록,자재위탁가공납품목록,,,,N,,N
MATERIAL_FREE_DELIVEY_REPORT,자재위탁가공납품리포트,자재위탁가공납품리포트,,,,N,,N
MATERIAL_FREE_INVENTORY_CHECK,자재무상외주가공재고조사,자재무상외주가공재고조사,,,,N,,N
MATERIAL_FREE_INVENTORY_CHECK_LIST,자재무상재고체크리스트,자재무상재고체크리스트,,,,N,,N
MATERIAL_FREE_INVENTORY_CHECK_LIST_REPORT,자재무상재고조사리포트,자재무상재고조사리포트,,,,N,,N
MATERIAL_FREE_INVENTORY_CHECK_MASTER,자재무상재고체크관리,자재무상재고체크관리,,,,N,,N
MATERIAL_FREE_INVENTORY_CHECK_REPORT,무사위탁가공재고검사리포트,무사위탁가공재고검사리포트,,,,N,,N
MATERIAL_FREE_INVENTORY_CLOSE,자재무상외주가공자재마감,자재무상외주가공자재마감,,,,N,,N
MATERIAL_FREE_INVENTORY_CLOSE_REPORT,자재무상외주가공재고리포트,자재무상외주가공재고리포트,,,,N,,N
MATERIAL_FREE_INVENTORY_LIST,자재위탁가공재고검사리포트,자재위탁가공재고검사리포트,,,,N,,N
MATERIAL_FREE_INVENTORY_REPORT,자재무상재고리포트,자재무상재고리포트,,,,N,,N
MATERIAL_FREE_ISSUE,자재무상출고,자재무상출고,,,,N,,N
MATERIAL_FREE_ISSUE_ANALYSIS_REPORT,자재무상출고분석,자재무상출고분석,,,,N,,N
MATERIAL_FREE_ISSUE_CANCEL,자재무상출고취소,자재무상출고취소,,,,N,,N
MATERIAL_FREE_ISSUE_CANCEL_LIST,자재무상출고취소리스트,자재무상출고취소리스트,,,,N,,N
MATERIAL_FREE_ISSUE_CANCEL_MASTER,자재무상출고취소,자재무상출고취소,,,,N,,N
MATERIAL_FREE_ISSUE_HISTORY_LIST,자재무상출고이력리스트,자재무상출고이력리스트,,,,N,,N
MATERIAL_FREE_ISSUE_LIST,자재무상출고리스트,자재무상출고리스트,,,,N,,N
MATERIAL_FREE_ISSUE_LOSS_LIST,자재무상외주가공LOSS리스트,자재무상외주가공LOSS리스트,,,,N,,N
MATERIAL_FREE_ISSUE_MASTER,자재무상출고,자재무상출고,,,,N,,N
MATERIAL_FREE_LOSS_MASTER,자재무상외주가공LOSS관리,자재무상외주가공LOSS관리,,,,N,,N
MATERIAL_FREE_OTHER_ISSUE_MASTER,자재무상기타출고,자재무상기타출고,,,,N,,N
MATERIAL_FREE_OUTSIDE_MANUFACTURE,자재무상외주가공,자재무상외주가공,,,,N,,N
MATERIAL_FREE_RECEIPT_INVOICE_LIST,자재무상외주가공입고송장리스트,자재무상외주가공입고송장리스트,,,,N,,N
MATERIAL_FREE_RECEIPT_INVOICE_PRINT,자재무상입고전표출력,자재무상입고전표출력,,,,N,,N
MATERIAL_FREE_RECEIPT_LIST,자재무상외주가공입고리스트,자재무상외주가공입고리스트,,,,N,,N
MATERIAL_FREE_RECEIPT_SUM_REPORT,자재무상외주가공금액리스트,자재무상외주가공금액리스트 (금액),,,,N,"SUM,AVG",N
MATERIAL_FREE_SUBCONTRACT_OTHER_RECEIPT,자재무상외주가공(기타)입고,자재무상외주가공(기타)입고,,,,N,,N
MATERIAL_FREE_SUBCONTRACT_OTHER_RECEIPT_CANCEL,자재무상외주가공(기타)입고취소,자재무상외주가공(기타)입고취소,,,,N,,N
MATERIAL_FREE_SUBCONTRACT_RECEIPT,자재무상외주가공입고,자재무상외주가공입고,,,,N,,N
MATERIAL_FREE_SUBCONTRACT_RECEIPT_CANCEL,자재무상외주가공입고취소,자재무상외주가공입고취소,,,,N,,N
MATERIAL_FREE_SUBCONTRACT_RECEIPT_CANCEL_LIST,자재무상사급입고취소,자재무상사급입고취소,,,,N,,N
MATERIAL_FREE_SUBCONTRACT_RECEIPT_RETURN,자재무상외주가공입고반품,자재무상외주가공입고반품,,,,N,,N
MATERIAL_FREE_TAKING_ANALYSIS_REPORT,자재위탁가공접수목록,자재위탁가공접수목록,,,,N,,N
MATERIAL_FREE_TAKING_DELIVERY_REPORT,자재무상/유상/납품리포트,자재무상/유상/납품리포트,,,,N,,N
MATERIAL_FREE_TAKING_LIST,자재위탁가공접수리포트,자재위탁가공접수리포트,,,,N,,N
MATERIAL_FREE_TAKING_REPORT,자재무상외주가공공급상입고리포트,자재무상외주가공공급상입고리포트,,,,N,,N
MATERIAL_GROUP_ISSUE_MASTER,자재그룹출고,자재그룹출고,,,,N,,N
MATERIAL_HISTORY,자재정보이력,자재정보이력,,,,N,,N
MATERIAL_IMPORT_PURCHASE_ORDER_SHEET,자재도입주문서,자재도입주문서,,,,N,,N
MATERIAL_INPUT,자재투입,자재투입,,,,N,,N
MATERIAL_INPUT_COST,자재투입재료비관리,자재투입재료비관리,,,,N,,N
MATERIAL_INPUT_COST_ANALYSIS_REPORT,자재투입재료비분석리포트,자재투입재료비분석리포트,,,,N,,N
MATERIAL_INPUT_COST_MANAGE,자재투입재료비관리,자재투입재료비관리,,,,N,,N
MATERIAL_INPUT_QTY,자재투입수량,자재투입수량 (수량),,,EA,N,"SUM,AVG",N
MATERIAL_INTENRAL_ISSUE_MASTER,자재내부거래출고,자재내부거래출고,,,,N,,N
MATERIAL_INTERNAL_ISSUE,자재내부거래출고,자재내부거래출고,,,,N,,N
MATERIAL_INTERNAL_ISSUE_CANCEL_MASTER,자재내부거래출고취소,자재내부거래출고취소,,,,N,,N
MATERIAL_INTERNAL_ISSUE_LIST,자재내부거래출고리스트,자재내부거래출고리스트,,,,N,,N
MATERIAL_INTERNAL_ISSUE_MASTER,자재내부거래출고,자재내부거래출고,,,,N,,N
MATERIAL_INVENTORY,자재재고,자재재고,,,,N,,N
MATERIAL_INVENTORY_ADJUST,자재재고조정,자재재고조정,,,,N,,N
MATERIAL_INVENTORY_ANALYSIS_REPORT,재고분석,재고분석,,,,N,,N
MATERIAL_INVENTORY_CHECK,자재재고조사,자재재고조사,,,,N,,N
MATERIAL_INVENTORY_CHECK_LIST,자재재고체크리스트,자재재고체크리스트,,,,N,,N
MATERIAL_INVENTORY_CHECK_LIST_REPORT,자재재고조사리포트,자재재고조사리포트,,,,N,,N
MATERIAL_INVENTORY_CHECK_MASTER,자재재고실사관리,자재재고실사관리,,,,N,,N
MATERIAL_INVENTORY_CHECK_REPORT,자재재고조사리포트,자재재고조사리포트,,,,N,,N
MATERIAL_INVENTORY_CLOSE,자재재고마감,자재재고마감,,,,N,,N
MATERIAL_INVENTORY_CLOSE_REPORT,자재재고마감리포트,자재재고마감리포트,,,,N,,N
MATERIAL_INVENTORY_LIST,자재재고리스트,자재재고리스트,,,,N,,N
MATERIAL_INVENTORY_LIST_MFS,자재재고리스트(제조번호),자재재고리스트(제조번호),,,,N,,N
MATERIAL_INVENTORY_MASTER,자재재고관리,자재재고관리,,,,N,,N
MATERIAL_INVENTORY_NO_BILL_LIST,결산명세,결산명세,,,,N,,N
MATERIAL_INVENTORY_QUERY,자재재고조회,자재재고조회,,,,N,,N
MATERIAL_INVENTORY_REPORT,재고리포트,재고리포트,,,,N,,N
MATERIAL_INVENTORY_SUMMARY_LIST,자재재고합계리스트,자재재고합계리스트,,,,N,"SUM,AVG",N
MATERIAL_INVENTROY_CHECK_LIST,자재재고조사리스트,자재재고조사리스트,,,,N,,N
MATERIAL_INVENTROY_CLOSE_LIST,자재재고마감리스트,자재재고마감리스트,,,,N,,N
MATERIAL_INVENTROY_CLOSE_REPORT,자재재고마감리포트,자재재고마감리포트,,,,N,,N
MATERIAL_INVOICE_NO,입고송장번호,입고송장번호,,,,N,,N
MATERIAL_ISSUE,자재출고,자재출고,,,,N,,N
MATERIAL_ISSUED_REMAIN_LIST,자재출고잔량리스트,자재출고잔량리스트,,,,N,,N
MATERIAL_ISSUE_ACCOUNT_SUMMARY_REPORT,출고자재통계리포트,출고자재통계리포트,,,,N,"SUM,AVG",N
MATERIAL_ISSUE_ANALYSIS_REPORT,자재출고분석,자재출고분석,,,,N,,N
MATERIAL_ISSUE_BARCODE_MASTER,자채바코드출고관리,자채바코드출고관리 (코드 값),,,,Y,,N
MATERIAL_ISSUE_BARCODE_RETURN_MASS_BULK_MASTER,출고바코드반품(양산/벌크)관리,출고바코드반품(양산/벌크)관리 (코드 값),,,,Y,,N
MATERIAL_ISSUE_BARCODE_RETURN_MASTER,자재바코드출고반품,자재바코드출고반품 (코드 값),,,,Y,,N
MATERIAL_ISSUE_BARCODE_RETURN_REPAIR_REBALL_MASTER,출고바코드반품(수리/리볼)관리,출고바코드반품(수리/리볼)관리 (코드 값),,,,Y,,N
MATERIAL_ISSUE_BY_DATE_LIST,일기별자재출고리스트,일기별자재출고리스트 (날짜),,,,N,"MIN,MAX",N
MATERIAL_ISSUE_BY_ITEM_LIST,자재출고목록,자재출고목록,,,,N,,N
MATERIAL_ISSUE_BY_SET_ITEM_LIST,완성품별자재출고리스트,완성품별자재출고리스트,,,,N,,N
MATERIAL_ISSUE_BY_SUPPLIER_LIST,출고자재공급상별리스트,출고자재공급상별리스트,,,,N,,N
MATERIAL_ISSUE_CANCEL,자채출고취소,자채출고취소,,,,N,,N
MATERIAL_ISSUE_CANCEL_LIST,자재출고취소리스트,자재출고취소리스트,,,,N,,N
MATERIAL_ISSUE_CANCEL_MASTER,자재출고취소,자재출고취소,,,,N,,N
MATERIAL_ISSUE_HISTORY,자재출고이력,자재출고이력,,,,N,,N
MATERIAL_ISSUE_INVOICE,자재출고송장,자재출고송장,,,,N,,N
MATERIAL_ISSUE_LIST,자재출고리스트,자재출고리스트,,,,N,,N
MATERIAL_ISSUE_MASTER,자재출고,자재출고,,,,N,,N
MATERIAL_ISSUE_ORDER_MASTER,자재출고지시관리,자재출고지시관리,,,,N,,N
MATERIAL_ISSUE_PLAN_LIST,자재출고계획리스트,자재출고계획리스트,,,,N,,N
MATERIAL_ISSUE_PLAN_REPORT,자재출고계획리포트,자재출고계획리포트,,,,N,,N
MATERIAL_ISSUE_REMAIN_LIST,자재출고잔량리스트,자재출고잔량리스트,,,,N,,N
MATERIAL_ISSUE_REMAIN_REPORT,자재출고명세리포트,자재출고명세리포트,,,,N,,N
MATERIAL_ISSUE_REMAIN_REPORT_LIST,자재출고계획목록,자재출고계획목록,,,,N,,N
MATERIAL_ISSUE_REPORT,자재출고리포트,자재출고리포트,,,,N,,N
MATERIAL_ISSUE_REQUEST_LIST,자재출고신청리스트,자재출고신청리스트,,,,N,,N
MATERIAL_ISSUE_REQUEST_MASTER,자재출고신청,자재출고신청,,,,N,,N
MATERIAL_ISSUE_RETURN_CONFIRM_LIST,자재출고반품승인리스트,자재출고반품승인리스트,,,,N,,N
MATERIAL_ISSUE_RETURN_HISTORY,자재출고반품이력,자재출고반품이력,,,,N,,N
MATERIAL_ISSUE_RETURN_HSITORY,자재출고반품이력,자재출고반품이력,,,,N,,N
MATERIAL_ISSUE_RETURN_LIST,자재출고반품리스트,자재출고반품리스트,,,,N,,N
MATERIAL_ISSUE_RETURN_MASTER,자재출고반품,자재출고반품,,,,N,,N
MATERIAL_ISSUE_RETURN_REQUEST_HISTORY,자재출고반품신청이력,자재출고반품신청이력,,,,N,,N
MATERIAL_ISSUE_RETURN_REQUEST_INVOICE,자재출고반품신청송장,자재출고반품신청송장,,,,N,,N
MATERIAL_ISSUE_RETURN_REQUEST_LIST,자재출고반품신청리스트,자재출고반품신청리스트,,,,N,,N
MATERIAL_ISSUE_SUMMARY_REPORT,자재출고합계목록,자재출고합계목록,,,,N,"SUM,AVG",N
MATERIAL_ISSUE_SUMMARY_REPORT_ACCOUNT,자재출고합계리포트,자재출고합계리포트,,,,N,"SUM,AVG",N
MATERIAL_ISSUE_SUM_REPORT,자재출고합계리포트,자재출고합계리포트,,,,N,"SUM,AVG",N
MATERIAL_ISSUE_VOUCHER,자재출고전표,자재출고전표,,,,N,,N
MATERIAL_ITEM_CURRENT_PRICE_LIST,자재지금가리스트,자재지금가리스트,,,KRW,N,,N
MATERIAL_ITEM_ISSUE_MASTER,자재반제품출고,자재반제품출고,,,,N,,N
MATERIAL_ITEM_LIST,자재리스트,자재리스트,,,,N,,N
MATERIAL_LABEL_BARCODE,자재입고바코드,자재입고바코드 (코드 값),,,,Y,,N
MATERIAL_LEDGER_REPORT,자재입출고수불원장,자재입출고수불원장,,,,N,,N
MATERIAL_LIST,재고리스트,재고리스트,,,,N,,N
MATERIAL_LOCATION_MASTER,자재위치관리,자재위치관리,,,,N,,N
MATERIAL_LONG_TERM_INVENTORY_REPORT,자재장기재고리포트,자재장기재고리포트,,,,N,,N
MATERIAL_LOSS_QTY,자재LOSS수량,자재LOSS수량 (수량),,,EA,N,"SUM,AVG",N
MATERIAL_LOSS_WEIGHT,자재LOSS중량,자재LOSS중량,,,KG,N,,N
MATERIAL_MAKER,원자재메이커,원자재메이커,,,,N,,N
MATERIAL_MANAGE,자재(자재)관리,자재(자재)관리,,,,N,,N
MATERIAL_MASS_ISSUE,자재양산출고,자재양산출고,,,,N,,N
MATERIAL_MASS_ISSUE_CANCEL,자재양산출고취소,자재양산출고취소,,,,N,,N
MATERIAL_MASS_ISSUE_RETURN,자재양산출고반품,자재양산출고반품,,,,N,,N
MATERIAL_MASS_ISSUE_RETURN_BARCODE_MASTER,자재바코드출고반품관리(양품),자재바코드출고반품관리(양품) (코드 값),,,,Y,,N
MATERIAL_MASTER,품목(공급상)관리,품목(공급상)관리,,,,N,,N
MATERIAL_MASTERREPORT,자재정보리포트,자재정보리포트,,,,N,,N
MATERIAL_MASTER_LIST,자재정보리스트,자재정보리스트,,,,N,,N
MATERIAL_MASTER_REPORT,자재마스터리포트,자재마스터리포트,,,,N,,N
MATERIAL_MFS,자재제조번호,자재제조번호,,,,N,,N
MATERIAL_MODEL_COST,모델자재비,모델자재비,,,,N,,N
MATERIAL_MONTHLY_RECEIPT_ANALYSIS_MATRIX,자재월간입고분석(매트릭스),자재월간입고분석(매트릭스),,,,N,,N
MATERIAL_MOVE_LIST,자재이동리스트,자재이동리스트,,,,N,,N
MATERIAL_ORDER,자재주문,자재주문,,,,N,,N
MATERIAL_OTHER_FREE_ISSUE_MASTER,자재무상외주가공기타출고,자재무상외주가공기타출고,,,,N,,N
MATERIAL_OTHER_ISSUE,자재기타출고,자재기타출고,,,,N,,N
MATERIAL_OTHER_ISSUE_MASTER,자재기타출고,자재기타출고,,,,N,,N
MATERIAL_OTHER_RECEIPT,자재기타입고,자재기타입고,,,,N,,N
MATERIAL_OTHER_RECEIPT_USE_BOM_MASTER,자재일괄입고(정규자재),자재일괄입고(정규자재),,,,N,,N
MATERIAL_OTHER_SHIPPING_MASTER,자재기타판매,자재기타판매,,,,N,,N
MATERIAL_OTHE_RECEIPT_MASTER,자재기타입고관리,자재기타입고관리,,,,N,,N
MATERIAL_OUTSIDE_SALE_BILL_COLLECTION_MASTER,자재유상사급미수금,자재유상사급미수금,,,,N,,N
MATERIAL_OUTSIDE_SALE_INVOICE_MASTER,자재유상사급계산서,자재유상사급계산서,,,,N,,N
MATERIAL_OUTSIDE_WORK_SALE_PRICE_CONFIRM,자재외주유상사급단가승인,자재외주유상사급단가승인,,,KRW,N,,N
MATERIAL_OUTSIDE_WORK_SALE_PRICE_MASTER,자재외주유상사급단가,자재외주유상사급단가,,,KRW,N,,N
MATERIAL_PART_PER_REEL,Material Part Per Reel,Material Part Per Reel,,,,N,,N
MATERIAL_PTHER_RECEIPT_USE_BOM_MASTER,생산.적용및 정밀 가공자재,생산.적용및 정밀 가공자재,,,,N,,N
MATERIAL_PURCHASE,자재주문,자재주문,,,,N,,N
MATERIAL_PURCHASE_ORDER_ANALYSIS_REPORT,자재주문분석,자재주문분석,,,,N,,N
MATERIAL_PURCHASE_ORDER_ANLYSIS_MASTER,자재주문분석관리,자재주문분석관리,,,,N,,N
MATERIAL_PURCHASE_ORDER_CONFIRM,원재료주문승인,원재료주문승인,,,,N,,N
MATERIAL_PURCHASE_ORDER_FOR_REPAIR_MASTER,위탁수리자재발주관리,위탁수리자재발주관리,,,,N,,N
MATERIAL_PURCHASE_ORDER_FOR_SUBCONTRACT_MASTER,자재무상외주가공주문,자재무상외주가공주문,,,,N,,N
MATERIAL_PURCHASE_ORDER_GROUP_LIST,자재주문그룹리스트,자재주문그룹리스트,,,,N,,N
MATERIAL_PURCHASE_ORDER_HISTORY,자재주문이력,자재주문이력,,,,N,,N
MATERIAL_PURCHASE_ORDER_LIST,자재주문리스트,자재주문리스트,,,,N,,N
MATERIAL_PURCHASE_ORDER_MASTER,자재주문관리,자재주문관리,,,,N,,N
MATERIAL_PURCHASE_ORDER_PLAN,자재주문계획,자재주문계획,,,,N,,N
MATERIAL_PURCHASE_ORDER_PLAN_MASTER,자재발주계획,자재발주계획,,,,N,,N
MATERIAL_PURCHASE_ORDER_REMAIN_REPORT,자재주문잔량리포트,자재주문잔량리포트,,,,N,,N
MATERIAL_PURCHASE_ORDER_REPORT,자재주문리포트,자재주문리포트,,,,N,,N
MATERIAL_PURCHASE_ORDER_SEND_FAX_E_MAIL,자재주문서발송 팩스/전자메일,자재주문서발송 팩스/전자메일,,,,N,,N
